mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.011404943341084273,0.014068625337747503,2.7349984031377157,4F91DC078E,21,3
1.9531059934167296e-06,1.9562662276079657e-06,0.0002604141324555639,502658D9C9,15,3
0.10888084949006897,0.12618166843940978,12.030218731141407,502C539374,21,3
0.1419535340929756,0.16213315397960734,19.383429064572844,50A2E31DF5,21,3
0.01999325664944614,0.02239819749182231,4.7945459590997945,50A34DE644,21,3
0.059710554172957044,0.07578694684123548,23.884221669182818,50BB2EA330,21,3
0.06504989626020251,0.1056758765387781,15.316123773798921,50FC72558D,21,3
0.10743444317020728,0.1489727886663093,23.248212226262886,5113D031FD,21,3
0.11289438304834688,0.14511099684392367,32.26806297605733,535999101E,9,3
3.266288274665167e-07,3.275192260436727e-07,5.602552786732705e-05,5595AE45A8,12,3
0.07491590733472463,0.0980313501439339,16.408359934976648,5653B531F7,21,3
0.13207507693516116,0.1320762582289033,14.40295277373622,56AB36BDAF,14,3
0.08991294175260961,0.11410353064893478,19.68627423911676,56CCDF6E4B,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,572B665575,21,3
0.02407002687565603,0.027858848991635664,2.624866616756383,57DEE6D415,21,3
0.04315331601819542,0.04349985415171098,5.753775469092724,58B1DEEE5D,17,3
0.031913303321018126,0.03197800053638172,7.653070340771732,58C2DD4547,21,3
0.061334214817605946,0.06258110234750175,14.70844480038512,58D324F8BD,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,591CBB3B43,21,3
0.16194680786554494,0.19064208900090135,27.525616504791557,5974B075AD,21,3
0.017744630710666676,0.025783244803967067,3.0436759366495156,598E46F283,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,5A0D48A713,21,3
0.07786833632518762,0.0912709336038013,18.67346194848624,5A51AD1FF1,21,3
0.07958091272345198,0.08997237496587182,25.497751354412596,5A5B5CC478,21,3
0.027507859499536085,0.027518739936937677,4.718329245203446,5AD0940FDD,11,3
6.344959401142584e-06,6.388935873063935e-06,0.000691925779841067,5B0E07A8BA,13,3
0.03892071375048428,0.0454685768301987,9.333504496519012,5B110F468D,21,3
0.048216646217346115,0.04857517493351517,8.270436743970174,5B1F2A7BA9,16,3
0.03508672286107756,0.035782562519304804,8.414082220881909,5B5AE038F6,21,3
0.08111572119391565,0.08141820077918094,19.45221131748577,5BB5DF8D62,20,3
0.22778789858352422,0.23507251884875247,83.33341159762054,5BC9440DAF,21,3
0.061600815021182954,0.07211541344872462,14.772377702921572,5BE0890F4A,21,3
0.00737234489533974,0.008356183638681285,1.7679484161486192,5BFB461F3A,18,3
0.06811449810783898,0.10898744975120057,26.39629741005057,5D86802675,21,3
0.02713813519391754,0.030109653645890796,5.470589005860194,5D9E5F8645,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,5DC3FB1D5F,21,3
0.1183837962969773,0.12081939223488614,28.389399591601272,5DEC65272B,21,3
0.1336813535496984,0.1407734748877421,103.04043907515126,5E30D7653F,21,3
0.07691857471206691,0.0830010642156117,11.731902427892841,5E5092A910,21,3
0.025361406561563826,0.03142180867695897,4.350155499410605,5EB844551A,21,3
0.07126163517628965,0.08476726166168744,16.798255099052724,5F2DDA0178,21,3
0.0694471087343735,0.07577212324247068,11.912025511899401,5FCE089938,21,3
0.0756599233161128,0.10575694569455567,27.726209737720982,6010892CCE,21,3
0.14145010669991276,0.14279229655328823,170.4218153010997,60334AB92C,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,613B8B6375,21,3
0.0004117587092229054,0.00042675245420819414,0.044902803622999504,61472439B5,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,61574AF3E1,21,3
9.027357658456896e-05,9.085168693213632e-05,0.009844446737684727,61A3133822,15,3
0.025361406561563826,0.03142180867695897,4.350155499410605,62DCAD38F6,21,3
0.04880123761939755,0.051164306752362096,11.702934680910683,62EF38C706,10,3
0.11772229554984444,0.1339895097561597,55.0541631131327,63064A8A5C,21,3
7.055375753998543e-08,7.263862204153606e-08,1.2101845204114137e-05,63135A8618,12,3
